1 #SUP: 3916
2 #SUP: 4208
3 #SUP: 3656
6 #SUP: 3152
9 #SUP: 2556
10 #SUP: 3244
11 #SUP: 2320
13 #SUP: 2284
16 #SUP: 1840
23 #SUP: 3376
24 #SUP: 4748
28 #SUP: 3528
29 #SUP: 2160
34 #SUP: 7914
36 #SUP: 6812
38 #SUP: 2512
39 #SUP: 5612
48 #SUP: 1728
52 #SUP: 3516
53 #SUP: 4608
56 #SUP: 3776
58 #SUP: 2480
59 #SUP: 5176
61 #SUP: 2372
63 #SUP: 4936
66 #SUP: 2304
67 #SUP: 4464
69 #SUP: 1872
76 #SUP: 4384
77 #SUP: 1872
85 #SUP: 8124
86 #SUP: 7924
90 #SUP: 7488
93 #SUP: 3968
94 #SUP: 2776
98 #SUP: 1872
99 #SUP: 1968
101 #SUP: 1632
102 #SUP: 2388
110 #SUP: 4040
111 #SUP: 1712
114 #SUP: 2148
116 #SUP: 3148
28 53 59 93 116 #SUP: 1728
28 53 63 85 86 #SUP: 2112
28 53 63 85 90 #SUP: 2112
28 53 63 85 93 #SUP: 1728
28 53 63 85 116 #SUP: 1728
28 53 63 86 90 #SUP: 2112
28 53 63 86 93 #SUP: 1728
28 53 63 86 116 #SUP: 1728
28 53 63 90 93 #SUP: 1728
28 53 63 90 116 #SUP: 1728
28 53 63 93 116 #SUP: 1728
28 53 85 86 90 #SUP: 2496
28 53 85 86 93 #SUP: 1728
28 53 85 86 116 #SUP: 1728
28 53 85 90 93 #SUP: 1728
28 53 85 90 116 #SUP: 1728
28 53 85 93 116 #SUP: 1728
28 53 86 90 93 #SUP: 1728
28 53 86 90 116 #SUP: 1728
28 53 86 93 116 #SUP: 1728
28 53 90 93 116 #SUP: 1728
28 56 59 63 85 #SUP: 1852
28 56 59 63 86 #SUP: 1852
28 56 59 63 90 #SUP: 1748
28 56 59 63 93 #SUP: 1840
28 56 59 63 116 #SUP: 1728
28 56 59 85 86 #SUP: 1864
28 56 59 85 90 #SUP: 1760
28 56 59 85 93 #SUP: 1840
28 56 59 85 116 #SUP: 1728
28 56 59 86 90 #SUP: 1760
28 56 59 86 93 #SUP: 1840
28 56 59 86 116 #SUP: 1728
28 56 59 90 93 #SUP: 1736
28 56 59 90 116 #SUP: 1728
28 56 59 93 116 #SUP: 1728
28 56 63 85 86 #SUP: 1864
28 56 63 85 90 #SUP: 1760
28 56 63 85 93 #SUP: 1840
28 56 63 85 116 #SUP: 1728
28 56 63 86 90 #SUP: 1760
28 56 63 86 93 #SUP: 1840
28 56 63 86 116 #SUP: 1728
28 56 63 90 93 #SUP: 1736
28 56 63 90 116 #SUP: 1728
28 56 63 93 116 #SUP: 1728
28 56 85 86 90 #SUP: 1784
28 56 85 86 93 #SUP: 1856
28 56 85 86 116 #SUP: 1736
28 56 85 90 93 #SUP: 1736
28 56 85 90 116 #SUP: 1728
28 56 85 93 116 #SUP: 1736
28 56 86 90 93 #SUP: 1736
28 56 86 90 116 #SUP: 1728
28 56 86 93 116 #SUP: 1736
28 56 90 93 116 #SUP: 1728
28 59 63 85 86 #SUP: 2404
28 59 63 85 90 #SUP: 2228
28 59 63 85 93 #SUP: 2200
28 59 63 85 116 #SUP: 1728
28 59 63 86 90 #SUP: 2036
28 59 63 86 93 #SUP: 2008
28 59 63 86 116 #SUP: 1728
28 59 63 90 93 #SUP: 2024
28 59 63 90 116 #SUP: 1728
28 59 63 93 116 #SUP: 1728
28 59 85 86 90 #SUP: 2288
28 59 85 86 93 #SUP: 2080
28 59 85 86 116 #SUP: 1776
28 59 85 90 93 #SUP: 2024
28 59 85 90 116 #SUP: 1776
28 59 85 93 116 #SUP: 1728
28 59 86 90 93 #SUP: 1832
28 59 86 90 116 #SUP: 1776
28 59 86 93 116 #SUP: 1728
28 59 90 93 116 #SUP: 1728
28 63 85 86 90 #SUP: 2240
28 63 85 86 93 #SUP: 2080
28 63 85 86 116 #SUP: 1728
28 63 85 90 93 #SUP: 2024
28 63 85 90 116 #SUP: 1728
28 63 85 93 116 #SUP: 1728
28 63 86 90 93 #SUP: 1832
28 63 86 90 116 #SUP: 1728
28 63 86 93 116 #SUP: 1728
28 63 90 93 116 #SUP: 1728
28 85 86 90 93 #SUP: 1832
28 85 86 90 116 #SUP: 1808
28 85 86 93 116 #SUP: 1736
28 85 90 93 116 #SUP: 1728
28 86 90 93 116 #SUP: 1728
29 34 36 85 86 #SUP: 2160
29 34 36 85 90 #SUP: 2160
29 34 36 86 90 #SUP: 2160
29 34 85 86 90 #SUP: 2160
29 36 85 86 90 #SUP: 2160
34 36 38 48 53 #SUP: 1728
34 36 38 48 58 #SUP: 1728
34 36 38 48 85 #SUP: 1728
34 36 38 48 86 #SUP: 1728
34 36 38 48 90 #SUP: 1728
34 36 38 48 94 #SUP: 1728
34 36 38 48 102 #SUP: 1728
34 36 38 48 110 #SUP: 1728
34 36 38 53 58 #SUP: 1728
34 36 38 53 85 #SUP: 1728
34 36 38 53 86 #SUP: 1728
34 36 38 53 90 #SUP: 1728
34 36 38 53 94 #SUP: 1728
34 36 38 53 102 #SUP: 1728
34 36 38 53 110 #SUP: 1728
34 36 38 58 85 #SUP: 1808
34 36 38 58 86 #SUP: 1808
34 36 38 58 90 #SUP: 1808
34 36 38 58 94 #SUP: 1760
34 36 38 58 102 #SUP: 1760
34 36 38 58 110 #SUP: 1784
34 36 38 85 86 #SUP: 2256
34 36 38 85 90 #SUP: 2256
34 36 38 85 94 #SUP: 1760
34 36 38 85 102 #SUP: 1760
34 36 38 85 110 #SUP: 2008
34 36 38 86 90 #SUP: 2256
34 36 38 86 94 #SUP: 1760
34 36 38 86 102 #SUP: 1760
34 36 38 86 110 #SUP: 2008
34 36 38 90 94 #SUP: 1760
34 36 38 90 102 #SUP: 1760
34 36 38 90 110 #SUP: 2008
34 36 38 94 102 #SUP: 1760
34 36 38 94 110 #SUP: 1760
34 36 38 102 110 #SUP: 1760
34 36 39 52 85 #SUP: 2330
34 36 39 52 86 #SUP: 2330
34 36 39 52 90 #SUP: 2000
34 36 39 53 56 #SUP: 2016
34 36 39 53 59 #SUP: 1872
34 36 39 53 63 #SUP: 1872
34 36 39 53 85 #SUP: 2016
34 36 39 53 86 #SUP: 2016
34 36 39 53 90 #SUP: 2016
34 36 39 53 93 #SUP: 2016
34 36 39 53 116 #SUP: 1728
34 36 39 56 59 #SUP: 1976
34 36 39 56 63 #SUP: 1976
34 36 39 56 85 #SUP: 3432
34 36 39 56 86 #SUP: 3432
34 36 39 56 90 #SUP: 3312
34 36 39 56 93 #SUP: 2136
34 36 39 56 110 #SUP: 1744
34 36 39 56 116 #SUP: 2168
34 36 39 59 63 #SUP: 2608
34 36 39 59 85 #SUP: 2872
34 36 39 59 86 #SUP: 2872
34 36 39 59 90 #SUP: 2576
34 36 39 59 93 #SUP: 2680
34 36 39 59 116 #SUP: 1728
34 36 39 63 85 #SUP: 2680
34 36 39 63 86 #SUP: 2680
34 36 39 63 90 #SUP: 2384
34 36 39 63 93 #SUP: 2488
34 36 39 63 116 #SUP: 1728
34 36 39 67 85 #SUP: 1768
34 36 39 67 86 #SUP: 1768
34 36 39 67 93 #SUP: 1672
34 36 39 76 85 #SUP: 1768
34 36 39 76 86 #SUP: 1768
34 36 39 76 93 #SUP: 1672
34 36 39 85 86 #SUP: 4346
34 36 39 85 90 #SUP: 4016
34 36 39 85 93 #SUP: 2840
34 36 39 85 110 #SUP: 1744
34 36 39 85 111 #SUP: 1640
34 36 39 85 116 #SUP: 2186
34 36 39 86 90 #SUP: 4016
34 36 39 86 93 #SUP: 2840
34 36 39 86 110 #SUP: 1744
34 36 39 86 111 #SUP: 1640
34 36 39 86 116 #SUP: 2186
34 36 39 90 93 #SUP: 2720
34 36 39 90 110 #SUP: 1656
34 36 39 90 116 #SUP: 2160
34 36 39 93 116 #SUP: 1736
34 36 48 53 58 #SUP: 1728
34 36 48 53 85 #SUP: 1728
34 36 48 53 86 #SUP: 1728
34 36 48 53 90 #SUP: 1728
34 36 48 53 94 #SUP: 1728
34 36 48 53 102 #SUP: 1728
34 36 48 53 110 #SUP: 1728
34 36 48 58 85 #SUP: 1728
34 36 48 58 86 #SUP: 1728
34 36 48 58 90 #SUP: 1728
34 36 48 58 94 #SUP: 1728
34 36 48 58 102 #SUP: 1728
34 36 48 58 110 #SUP: 1728
34 36 48 85 86 #SUP: 1728
34 36 48 85 90 #SUP: 1728
34 36 48 85 94 #SUP: 1728
34 36 48 85 102 #SUP: 1728
34 36 48 85 110 #SUP: 1728
34 36 48 86 90 #SUP: 1728
34 36 48 86 94 #SUP: 1728
34 36 48 86 102 #SUP: 1728
34 36 48 86 110 #SUP: 1728
34 36 48 90 94 #SUP: 1728
34 36 48 90 102 #SUP: 1728
34 36 48 90 110 #SUP: 1728
34 36 48 94 102 #SUP: 1728
34 36 48 94 110 #SUP: 1728
34 36 48 102 110 #SUP: 1728
34 36 52 85 86 #SUP: 2858
34 36 52 85 90 #SUP: 2528
34 36 52 86 90 #SUP: 2528
34 36 53 56 59 #SUP: 1872
34 36 53 56 63 #SUP: 1872
34 36 53 56 85 #SUP: 2016
34 36 53 56 86 #SUP: 2016
34 36 53 56 90 #SUP: 2016
34 36 53 56 93 #SUP: 2016
34 36 53 56 116 #SUP: 1728
34 36 53 58 85 #SUP: 1728
34 36 53 58 86 #SUP: 1728
34 36 53 58 90 #SUP: 1728
34 36 53 58 94 #SUP: 1728
34 36 53 58 102 #SUP: 1728
34 36 53 58 110 #SUP: 1728
34 36 53 59 63 #SUP: 2232
34 36 53 59 85 #SUP: 2736
34 36 53 59 86 #SUP: 2736
34 36 53 59 90 #SUP: 2736
34 36 53 59 93 #SUP: 1872
34 36 53 59 110 #SUP: 1800
34 36 53 59 116 #SUP: 2016
34 36 53 63 85 #SUP: 2736
34 36 53 63 86 #SUP: 2736
34 36 53 63 90 #SUP: 2736
34 36 53 63 93 #SUP: 1872
34 36 53 63 110 #SUP: 1800
34 36 53 63 116 #SUP: 2016
34 36 53 67 85 #SUP: 1728
34 36 53 67 86 #SUP: 1728
34 36 53 67 90 #SUP: 1728
34 36 53 76 85 #SUP: 1728
34 36 53 76 86 #SUP: 1728
34 36 53 76 90 #SUP: 1728
34 36 53 85 86 #SUP: 3744
34 36 53 85 90 #SUP: 3744
34 36 53 85 93 #SUP: 2016
34 36 53 85 94 #SUP: 1728
34 36 53 85 102 #SUP: 1728
34 36 53 85 110 #SUP: 2736
34 36 53 85 116 #SUP: 2304
34 36 53 86 90 #SUP: 3744
34 36 53 86 93 #SUP: 2016
34 36 53 86 94 #SUP: 1728
34 36 53 86 102 #SUP: 1728
34 36 53 86 110 #SUP: 2736
34 36 53 86 116 #SUP: 2304
34 36 53 90 93 #SUP: 2016
34 36 53 90 94 #SUP: 1728
34 36 53 90 102 #SUP: 1728
34 36 53 90 110 #SUP: 2736
34 36 53 90 116 #SUP: 2304
34 36 53 93 116 #SUP: 1728
34 36 53 94 102 #SUP: 1728
34 36 53 94 110 #SUP: 1728
34 36 53 102 110 #SUP: 1728
34 36 56 59 63 #SUP: 2000
34 36 56 59 85 #SUP: 2072
34 36 56 59 86 #SUP: 2072
34 36 56 59 90 #SUP: 1968
34 36 56 59 93 #SUP: 2072
34 36 56 59 116 #SUP: 1824
34 36 56 63 85 #SUP: 2072
34 36 56 63 86 #SUP: 2072
34 36 56 63 90 #SUP: 1968
34 36 56 63 93 #SUP: 2072
34 36 56 63 116 #SUP: 1824
34 36 56 85 86 #SUP: 3528
34 36 56 85 90 #SUP: 3408
34 36 56 85 93 #SUP: 2232
34 36 56 85 110 #SUP: 1792
34 36 56 85 116 #SUP: 2264
34 36 56 86 90 #SUP: 3408
34 36 56 86 93 #SUP: 2232
34 36 56 86 110 #SUP: 1792
34 36 56 86 116 #SUP: 2264
34 36 56 90 93 #SUP: 2112
34 36 56 90 110 #SUP: 1704
34 36 56 90 116 #SUP: 2256
34 36 56 93 116 #SUP: 1832
34 36 58 85 86 #SUP: 2000
34 36 58 85 90 #SUP: 1808
34 36 58 85 94 #SUP: 1952
34 36 58 85 102 #SUP: 1952
34 36 58 85 110 #SUP: 1784
34 36 58 86 90 #SUP: 1808
34 36 58 86 94 #SUP: 1952
34 36 58 86 102 #SUP: 1952
34 36 58 86 110 #SUP: 1784
34 36 58 90 94 #SUP: 1760
34 36 58 90 102 #SUP: 1760
34 36 58 90 110 #SUP: 1784
34 36 58 94 102 #SUP: 1952
34 36 58 94 110 #SUP: 1760
34 36 58 102 110 #SUP: 1760
34 36 59 63 67 #SUP: 2024
34 36 59 63 76 #SUP: 2024
34 36 59 63 85 #SUP: 3488
34 36 59 63 86 #SUP: 3488
34 36 59 63 90 #SUP: 3192
34 36 59 63 93 #SUP: 2864
34 36 59 63 110 #SUP: 1644
34 36 59 63 116 #SUP: 1968
34 36 59 67 76 #SUP: 1904
34 36 59 67 85 #SUP: 2552
34 36 59 67 86 #SUP: 2552
34 36 59 67 90 #SUP: 2352
34 36 59 67 93 #SUP: 1976
34 36 59 76 85 #SUP: 2552
34 36 59 76 86 #SUP: 2552
34 36 59 76 90 #SUP: 2352
34 36 59 76 93 #SUP: 1976
34 36 59 85 86 #SUP: 4232
34 36 59 85 90 #SUP: 3936
34 36 59 85 93 #SUP: 3128
34 36 59 85 110 #SUP: 2136
34 36 59 85 116 #SUP: 2160
34 36 59 86 90 #SUP: 3936
34 36 59 86 93 #SUP: 3128
34 36 59 86 110 #SUP: 2136
34 36 59 86 116 #SUP: 2160
34 36 59 90 93 #SUP: 3024
34 36 59 90 110 #SUP: 2048
34 36 59 90 116 #SUP: 2160
34 36 59 93 116 #SUP: 1824
34 36 61 66 85 #SUP: 1728
34 36 61 66 86 #SUP: 1728
34 36 61 66 90 #SUP: 1728
34 36 61 85 86 #SUP: 2210
34 36 61 85 90 #SUP: 2192
34 36 61 86 90 #SUP: 2192
34 36 63 67 76 #SUP: 1664
34 36 63 67 85 #SUP: 2312
34 36 63 67 86 #SUP: 2312
34 36 63 67 90 #SUP: 2112
34 36 63 67 93 #SUP: 1784
34 36 63 76 85 #SUP: 2312
34 36 63 76 86 #SUP: 2312
34 36 63 76 90 #SUP: 2112
34 36 63 76 93 #SUP: 1784
34 36 63 85 86 #SUP: 3992
34 36 63 85 90 #SUP: 3696
34 36 63 85 93 #SUP: 2936
34 36 63 85 110 #SUP: 2112
34 36 63 85 116 #SUP: 2112
34 36 63 86 90 #SUP: 3696
34 36 63 86 93 #SUP: 2936
34 36 63 86 110 #SUP: 2112
34 36 63 86 116 #SUP: 2112
34 36 63 90 93 #SUP: 2832
34 36 63 90 110 #SUP: 2024
34 36 63 90 116 #SUP: 2112
34 36 63 93 116 #SUP: 1824
34 36 66 85 86 #SUP: 2160
34 36 66 85 90 #SUP: 2160
34 36 66 86 90 #SUP: 2160
34 36 67 76 85 #SUP: 2264
34 36 67 76 86 #SUP: 2264
34 36 67 76 90 #SUP: 2112
34 36 67 76 93 #SUP: 1736
34 36 67 85 86 #SUP: 3160
34 36 67 85 90 #SUP: 2960
34 36 67 85 93 #SUP: 2120
34 36 67 85 110 #SUP: 1664
34 36 67 86 90 #SUP: 2960
34 36 67 86 93 #SUP: 2120
34 36 67 86 110 #SUP: 1664
34 36 67 90 93 #SUP: 2016
34 36 69 85 86 #SUP: 1872
34 36 69 85 90 #SUP: 1872
34 36 69 86 90 #SUP: 1872
34 36 76 85 86 #SUP: 3128
34 36 76 85 90 #SUP: 2928
34 36 76 85 93 #SUP: 2120
34 36 76 85 110 #SUP: 1632
34 36 76 86 90 #SUP: 2928
34 36 76 86 93 #SUP: 2120
34 36 76 86 110 #SUP: 1632
34 36 76 90 93 #SUP: 2016
34 36 77 85 86 #SUP: 1872
34 36 77 85 90 #SUP: 1872
34 36 77 86 90 #SUP: 1872
34 36 85 86 90 #SUP: 6272
34 36 85 86 93 #SUP: 3288
34 36 85 86 94 #SUP: 1952
34 36 85 86 101 #SUP: 1632
34 36 85 86 102 #SUP: 2018
34 36 85 86 110 #SUP: 3752
34 36 85 86 111 #SUP: 1712
34 36 85 86 116 #SUP: 2938
34 36 85 90 93 #SUP: 3168
34 36 85 90 94 #SUP: 1760
34 36 85 90 101 #SUP: 1632
34 36 85 90 102 #SUP: 1760
34 36 85 90 110 #SUP: 3664
34 36 85 90 111 #SUP: 1680
34 36 85 90 116 #SUP: 2912
34 36 85 93 116 #SUP: 1832
34 36 85 94 102 #SUP: 1952
34 36 85 94 110 #SUP: 1760
34 36 85 102 110 #SUP: 1776
34 36 85 110 116 #SUP: 1760
34 36 86 90 93 #SUP: 3168
34 36 86 90 94 #SUP: 1760
34 36 86 90 101 #SUP: 1632
34 36 86 90 102 #SUP: 1760
34 36 86 90 110 #SUP: 3664
34 36 86 90 111 #SUP: 1680
34 36 86 90 116 #SUP: 2912
34 36 86 93 116 #SUP: 1832
34 36 86 94 102 #SUP: 1952
34 36 86 94 110 #SUP: 1760
34 36 86 102 110 #SUP: 1776
34 36 86 110 116 #SUP: 1760
34 36 90 93 116 #SUP: 1824
34 36 90 94 102 #SUP: 1760
34 36 90 94 110 #SUP: 1760
34 36 90 102 110 #SUP: 1760
34 36 90 110 116 #SUP: 1760
34 36 94 102 110 #SUP: 1760
34 38 48 53 58 #SUP: 1728
34 38 48 53 85 #SUP: 1728
34 38 48 53 86 #SUP: 1728
34 38 48 53 90 #SUP: 1728
34 38 48 53 94 #SUP: 1728
34 38 48 53 102 #SUP: 1728
34 38 48 53 110 #SUP: 1728
34 38 48 58 85 #SUP: 1728
34 38 48 58 86 #SUP: 1728
34 38 48 58 90 #SUP: 1728
34 38 48 58 94 #SUP: 1728
34 38 48 58 102 #SUP: 1728
34 38 48 58 110 #SUP: 1728
34 38 48 85 86 #SUP: 1728
34 38 48 85 90 #SUP: 1728
34 38 48 85 94 #SUP: 1728
34 38 48 85 102 #SUP: 1728
34 38 48 85 110 #SUP: 1728
34 38 48 86 90 #SUP: 1728
34 38 48 86 94 #SUP: 1728
34 38 48 86 102 #SUP: 1728
34 38 48 86 110 #SUP: 1728
34 38 48 90 94 #SUP: 1728
34 38 48 90 102 #SUP: 1728
34 38 48 90 110 #SUP: 1728
34 38 48 94 102 #SUP: 1728
34 38 48 94 110 #SUP: 1728
34 38 48 102 110 #SUP: 1728
34 38 53 58 85 #SUP: 1728
34 38 53 58 86 #SUP: 1728
34 38 53 58 90 #SUP: 1728
34 38 53 58 94 #SUP: 1728
34 38 53 58 102 #SUP: 1728
34 38 53 58 110 #SUP: 1728
34 38 53 85 86 #SUP: 1824
34 38 53 85 90 #SUP: 1824
34 38 53 85 94 #SUP: 1728
34 38 53 85 102 #SUP: 1728
34 38 53 85 110 #SUP: 1824
34 38 53 86 90 #SUP: 1824
34 38 53 86 94 #SUP: 1728
34 38 53 86 102 #SUP: 1728
34 38 53 86 110 #SUP: 1824
34 38 53 90 94 #SUP: 1728
34 38 53 90 102 #SUP: 1728
34 38 53 90 110 #SUP: 1824
34 38 53 94 102 #SUP: 1728
34 38 53 94 110 #SUP: 1728
34 38 53 102 110 #SUP: 1728
34 38 58 85 86 #SUP: 1808
34 38 58 85 90 #SUP: 1808
34 38 58 85 94 #SUP: 1760
34 38 58 85 102 #SUP: 1760
34 38 58 85 110 #SUP: 1784
34 38 58 86 90 #SUP: 1808
34 38 58 86 94 #SUP: 1760
34 38 58 86 102 #SUP: 1760
34 38 58 86 110 #SUP: 1784
34 38 58 90 94 #SUP: 1760
34 38 58 90 102 #SUP: 1760
34 38 58 90 110 #SUP: 1784
34 38 58 94 102 #SUP: 1760
34 38 58 94 110 #SUP: 1760
34 38 58 102 110 #SUP: 1760
34 38 67 85 86 #SUP: 1640
34 38 67 85 90 #SUP: 1640
34 38 67 86 90 #SUP: 1640
34 38 85 86 90 #SUP: 2504
34 38 85 86 94 #SUP: 1808
34 38 85 86 102 #SUP: 1816
34 38 85 86 110 #SUP: 2200
34 38 85 90 94 #SUP: 1816
34 38 85 90 102 #SUP: 1824
34 38 85 90 110 #SUP: 2200
34 38 85 94 102 #SUP: 1816
34 38 85 94 110 #SUP: 1808
34 38 85 102 110 #SUP: 1808
34 38 86 90 94 #SUP: 1808
34 38 86 90 102 #SUP: 1816
34 38 86 90 110 #SUP: 2200
34 38 86 94 102 #SUP: 1808
34 38 86 94 110 #SUP: 1808
34 38 86 102 110 #SUP: 1808
34 38 90 94 102 #SUP: 1816
34 38 90 94 110 #SUP: 1808
34 38 90 102 110 #SUP: 1808
34 38 94 102 110 #SUP: 1808
34 39 52 85 86 #SUP: 2618
34 39 52 85 90 #SUP: 2000
34 39 52 86 90 #SUP: 2000
34 39 53 56 59 #SUP: 1872
34 39 53 56 63 #SUP: 1872
34 39 53 56 85 #SUP: 2016
34 39 53 56 86 #SUP: 2016
34 39 53 56 90 #SUP: 2016
34 39 53 56 93 #SUP: 2016
34 39 53 56 116 #SUP: 1728
34 39 53 59 63 #SUP: 1992
34 39 53 59 85 #SUP: 2256
34 39 53 59 86 #SUP: 2256
34 39 53 59 90 #SUP: 2256
34 39 53 59 93 #SUP: 1872
34 39 53 59 116 #SUP: 1728
34 39 53 63 85 #SUP: 2256
34 39 53 63 86 #SUP: 2256
34 39 53 63 90 #SUP: 2256
34 39 53 63 93 #SUP: 1872
34 39 53 63 116 #SUP: 1728
34 39 53 67 85 #SUP: 1632
34 39 53 67 86 #SUP: 1632
34 39 53 67 90 #SUP: 1632
34 39 53 76 85 #SUP: 1632
34 39 53 76 86 #SUP: 1632
34 39 53 76 90 #SUP: 1632
34 39 53 85 86 #SUP: 2784
34 39 53 85 90 #SUP: 2784
34 39 53 85 93 #SUP: 2016
34 39 53 85 116 #SUP: 1728
34 39 53 86 90 #SUP: 2784
34 39 53 86 93 #SUP: 2016
34 39 53 86 116 #SUP: 1728
34 39 53 90 93 #SUP: 2016
34 39 53 90 116 #SUP: 1728
34 39 53 93 116 #SUP: 1728
34 39 56 59 63 #SUP: 1904
34 39 56 59 85 #SUP: 1976
34 39 56 59 86 #SUP: 1976
34 39 56 59 90 #SUP: 1872
34 39 56 59 93 #SUP: 1976
34 39 56 59 116 #SUP: 1728
34 39 56 63 85 #SUP: 1976
34 39 56 63 86 #SUP: 1976
34 39 56 63 90 #SUP: 1872
34 39 56 63 93 #SUP: 1976
34 39 56 63 116 #SUP: 1728
34 39 56 85 86 #SUP: 3432
34 39 56 85 90 #SUP: 3312
34 39 56 85 93 #SUP: 2136
34 39 56 85 110 #SUP: 1744
34 39 56 85 116 #SUP: 2168
34 39 56 86 90 #SUP: 3312
34 39 56 86 93 #SUP: 2136
34 39 56 86 110 #SUP: 1744
34 39 56 86 116 #SUP: 2168
34 39 56 90 93 #SUP: 2016
34 39 56 90 110 #SUP: 1656
34 39 56 90 116 #SUP: 2160
34 39 56 93 116 #SUP: 1736
34 39 59 63 85 #SUP: 2872
34 39 59 63 86 #SUP: 2872
34 39 59 63 90 #SUP: 2504
34 39 59 63 93 #SUP: 2488
34 39 59 63 116 #SUP: 1728
34 39 59 67 76 #SUP: 1720
34 39 59 67 85 #SUP: 2152
34 39 59 67 86 #SUP: 2152
34 39 59 67 90 #SUP: 1808
34 39 59 67 93 #SUP: 1672
34 39 59 76 85 #SUP: 2152
34 39 59 76 86 #SUP: 2152
34 39 59 76 90 #SUP: 1808
34 39 59 76 93 #SUP: 1672
34 39 59 85 86 #SUP: 3400
34 39 59 85 90 #SUP: 2960
34 39 59 85 93 #SUP: 2824
34 39 59 85 116 #SUP: 1728
34 39 59 86 90 #SUP: 2960
34 39 59 86 93 #SUP: 2824
34 39 59 86 116 #SUP: 1728
34 39 59 90 93 #SUP: 2576
34 39 59 90 116 #SUP: 1728
34 39 59 93 116 #SUP: 1728
34 39 63 67 85 #SUP: 1960
34 39 63 67 86 #SUP: 1960
34 39 63 76 85 #SUP: 1960
34 39 63 76 86 #SUP: 1960
34 39 63 85 86 #SUP: 3208
34 39 63 85 90 #SUP: 2768
34 39 63 85 93 #SUP: 2632
34 39 63 85 116 #SUP: 1728
34 39 63 86 90 #SUP: 2768
34 39 63 86 93 #SUP: 2632
34 39 63 86 116 #SUP: 1728
34 39 63 90 93 #SUP: 2384
34 39 63 90 116 #SUP: 1728
34 39 63 93 116 #SUP: 1728
34 39 67 76 85 #SUP: 2392
34 39 67 76 86 #SUP: 2392
34 39 67 76 90 #SUP: 1952
34 39 67 85 86 #SUP: 2824
34 39 67 85 90 #SUP: 2336
34 39 67 85 93 #SUP: 1960
34 39 67 86 90 #SUP: 2336
34 39 67 86 93 #SUP: 1960
34 39 76 85 86 #SUP: 2824
34 39 76 85 90 #SUP: 2336
34 39 76 85 93 #SUP: 1960
34 39 76 86 90 #SUP: 2336
34 39 76 86 93 #SUP: 1960
34 39 85 86 90 #SUP: 4784
34 39 85 86 93 #SUP: 3128
34 39 85 86 110 #SUP: 1744
34 39 85 86 111 #SUP: 1640
34 39 85 86 114 #SUP: 2020
34 39 85 86 116 #SUP: 2186
34 39 85 90 93 #SUP: 2720
34 39 85 90 110 #SUP: 1656
34 39 85 90 114 #SUP: 1696
34 39 85 90 116 #SUP: 2160
34 39 85 93 116 #SUP: 1736
34 39 86 90 93 #SUP: 2720
34 39 86 90 110 #SUP: 1656
34 39 86 90 114 #SUP: 1696
34 39 86 90 116 #SUP: 2160
34 39 86 93 116 #SUP: 1736
34 39 90 93 116 #SUP: 1728
34 48 53 58 85 #SUP: 1728
34 48 53 58 86 #SUP: 1728
34 48 53 58 90 #SUP: 1728
34 48 53 58 94 #SUP: 1728
34 48 53 58 102 #SUP: 1728
34 48 53 58 110 #SUP: 1728
34 48 53 85 86 #SUP: 1728
34 48 53 85 90 #SUP: 1728
34 48 53 85 94 #SUP: 1728
34 48 53 85 102 #SUP: 1728
34 48 53 85 110 #SUP: 1728
34 48 53 86 90 #SUP: 1728
34 48 53 86 94 #SUP: 1728
34 48 53 86 102 #SUP: 1728
34 48 53 86 110 #SUP: 1728
34 48 53 90 94 #SUP: 1728
34 48 53 90 102 #SUP: 1728
34 48 53 90 110 #SUP: 1728
34 48 53 94 102 #SUP: 1728
34 48 53 94 110 #SUP: 1728
34 48 53 102 110 #SUP: 1728
34 48 58 85 86 #SUP: 1728
34 48 58 85 90 #SUP: 1728
34 48 58 85 94 #SUP: 1728
34 48 58 85 102 #SUP: 1728
34 48 58 85 110 #SUP: 1728
34 48 58 86 90 #SUP: 1728
34 48 58 86 94 #SUP: 1728
34 48 58 86 102 #SUP: 1728
34 48 58 86 110 #SUP: 1728
34 48 58 90 94 #SUP: 1728
34 48 58 90 102 #SUP: 1728
34 48 58 90 110 #SUP: 1728
34 48 58 94 102 #SUP: 1728
34 48 58 94 110 #SUP: 1728
34 48 58 102 110 #SUP: 1728
34 48 85 86 90 #SUP: 1728
34 48 85 86 94 #SUP: 1728
34 48 85 86 102 #SUP: 1728
34 48 85 86 110 #SUP: 1728
34 48 85 90 94 #SUP: 1728
34 48 85 90 102 #SUP: 1728
34 48 85 90 110 #SUP: 1728
34 48 85 94 102 #SUP: 1728
34 48 85 94 110 #SUP: 1728
34 48 85 102 110 #SUP: 1728
34 48 86 90 94 #SUP: 1728
34 48 86 90 102 #SUP: 1728
34 48 86 90 110 #SUP: 1728
34 48 86 94 102 #SUP: 1728
34 48 86 94 110 #SUP: 1728
34 48 86 102 110 #SUP: 1728
34 48 90 94 102 #SUP: 1728
34 48 90 94 110 #SUP: 1728
34 48 90 102 110 #SUP: 1728
34 48 94 102 110 #SUP: 1728
34 52 56 85 86 #SUP: 1664
34 52 59 67 85 #SUP: 1672
34 52 59 67 86 #SUP: 1672
34 52 59 76 85 #SUP: 1648
34 52 59 76 86 #SUP: 1648
34 52 59 85 86 #SUP: 1768
34 52 67 76 85 #SUP: 1744
