1 #SUP: 3916
2 #SUP: 4208
3 #SUP: 3656
6 #SUP: 3152
7 #SUP: 828
9 #SUP: 2556
10 #SUP: 3244
11 #SUP: 2320
13 #SUP: 2284
14 #SUP: 1072
15 #SUP: 1040
16 #SUP: 1840
17 #SUP: 1500
23 #SUP: 3376
24 #SUP: 4748
28 #SUP: 3528
29 #SUP: 2160
34 #SUP: 7914
36 #SUP: 6812
37 #SUP: 1312
38 #SUP: 2512
39 #SUP: 5612
41 #SUP: 1048
43 #SUP: 1492
44 #SUP: 1202
48 #SUP: 1728
52 #SUP: 3516
53 #SUP: 4608
54 #SUP: 1120
56 #SUP: 3776
58 #SUP: 2480
59 #SUP: 5176
61 #SUP: 2372
63 #SUP: 4936
66 #SUP: 2304
67 #SUP: 4464
69 #SUP: 1872
76 #SUP: 4384
77 #SUP: 1872
85 #SUP: 8124
86 #SUP: 7924
90 #SUP: 7488
93 #SUP: 3968
94 #SUP: 2776
95 #SUP: 1296
98 #SUP: 1872
99 #SUP: 1968
101 #SUP: 1632
102 #SUP: 2388
107 #SUP: 1248
110 #SUP: 4040
111 #SUP: 1712
114 #SUP: 2148
116 #SUP: 3148
117 #SUP: 1144
119 #SUP: 832
1 24 36 39 52 66 101 #SUP: 1296
1 24 36 39 52 85 86 #SUP: 1332
1 24 36 39 52 85 90 #SUP: 1296
1 24 36 39 52 85 95 #SUP: 1296
1 24 36 39 52 85 101 #SUP: 1296
1 24 36 39 52 86 90 #SUP: 1296
1 24 36 39 52 86 95 #SUP: 1296
1 24 36 39 52 86 101 #SUP: 1296
1 24 36 39 52 90 95 #SUP: 1296
1 24 36 39 52 90 101 #SUP: 1296
1 24 36 39 52 95 101 #SUP: 1296
1 24 36 39 56 61 66 #SUP: 1296
1 24 36 39 56 61 85 #SUP: 1296
1 24 36 39 56 61 86 #SUP: 1296
1 24 36 39 56 61 90 #SUP: 1296
1 24 36 39 56 61 95 #SUP: 1296
1 24 36 39 56 61 101 #SUP: 1296
1 24 36 39 56 66 85 #SUP: 1296
1 24 36 39 56 66 86 #SUP: 1296
1 24 36 39 56 66 90 #SUP: 1296
1 24 36 39 56 66 95 #SUP: 1296
1 24 36 39 56 66 101 #SUP: 1296
1 24 36 39 56 85 86 #SUP: 1296
1 24 36 39 56 85 90 #SUP: 1296
1 24 36 39 56 85 95 #SUP: 1296
1 24 36 39 56 85 101 #SUP: 1296
1 24 36 39 56 86 90 #SUP: 1296
1 24 36 39 56 86 95 #SUP: 1296
1 24 36 39 56 86 101 #SUP: 1296
1 24 36 39 56 90 95 #SUP: 1296
1 24 36 39 56 90 101 #SUP: 1296
1 24 36 39 56 95 101 #SUP: 1296
1 24 36 39 61 66 85 #SUP: 1296
1 24 36 39 61 66 86 #SUP: 1296
1 24 36 39 61 66 90 #SUP: 1296
1 24 36 39 61 66 95 #SUP: 1296
1 24 36 39 61 66 101 #SUP: 1296
1 24 36 39 61 85 86 #SUP: 1332
1 24 36 39 61 85 90 #SUP: 1296
1 24 36 39 61 85 95 #SUP: 1296
1 24 36 39 61 85 101 #SUP: 1296
1 24 36 39 61 86 90 #SUP: 1296
1 24 36 39 61 86 95 #SUP: 1296
1 24 36 39 61 86 101 #SUP: 1296
1 24 36 39 61 90 95 #SUP: 1296
1 24 36 39 61 90 101 #SUP: 1296
1 24 36 39 61 95 101 #SUP: 1296
1 24 36 39 66 85 86 #SUP: 1296
1 24 36 39 66 85 90 #SUP: 1296
1 24 36 39 66 85 95 #SUP: 1296
1 24 36 39 66 85 101 #SUP: 1296
1 24 36 39 66 86 90 #SUP: 1296
1 24 36 39 66 86 95 #SUP: 1296
1 24 36 39 66 86 101 #SUP: 1296
1 24 36 39 66 90 95 #SUP: 1296
1 24 36 39 66 90 101 #SUP: 1296
1 24 36 39 66 95 101 #SUP: 1296
1 24 36 39 85 86 90 #SUP: 1296
1 24 36 39 85 86 95 #SUP: 1296
1 24 36 39 85 86 101 #SUP: 1296
1 24 36 39 85 90 95 #SUP: 1296
1 24 36 39 85 90 101 #SUP: 1296
1 24 36 39 85 95 101 #SUP: 1296
1 24 36 39 86 90 95 #SUP: 1296
1 24 36 39 86 90 101 #SUP: 1296
1 24 36 39 86 95 101 #SUP: 1296
1 24 36 39 90 95 101 #SUP: 1296
1 24 36 48 53 58 59 #SUP: 864
1 24 36 48 53 58 61 #SUP: 864
1 24 36 48 53 58 63 #SUP: 864
1 24 36 48 53 58 66 #SUP: 864
1 24 36 48 53 58 67 #SUP: 864
1 24 36 48 53 58 69 #SUP: 864
1 24 36 48 53 58 76 #SUP: 864
1 24 36 48 53 58 77 #SUP: 864
1 24 36 48 53 58 85 #SUP: 1728
1 24 36 48 53 58 86 #SUP: 1728
1 24 36 48 53 58 90 #SUP: 1728
1 24 36 48 53 58 94 #SUP: 1728
1 24 36 48 53 58 102 #SUP: 1728
1 24 36 48 53 58 110 #SUP: 1728
1 24 36 48 53 59 85 #SUP: 864
1 24 36 48 53 59 86 #SUP: 864
1 24 36 48 53 59 90 #SUP: 864
1 24 36 48 53 59 94 #SUP: 864
1 24 36 48 53 59 102 #SUP: 864
1 24 36 48 53 59 110 #SUP: 864
1 24 36 48 53 61 85 #SUP: 864
1 24 36 48 53 61 86 #SUP: 864
1 24 36 48 53 61 90 #SUP: 864
1 24 36 48 53 61 94 #SUP: 864
1 24 36 48 53 61 102 #SUP: 864
1 24 36 48 53 61 110 #SUP: 864
1 24 36 48 53 63 85 #SUP: 864
1 24 36 48 53 63 86 #SUP: 864
1 24 36 48 53 63 90 #SUP: 864
1 24 36 48 53 63 94 #SUP: 864
1 24 36 48 53 63 102 #SUP: 864
1 24 36 48 53 63 110 #SUP: 864
1 24 36 48 53 66 85 #SUP: 864
1 24 36 48 53 66 86 #SUP: 864
1 24 36 48 53 66 90 #SUP: 864
1 24 36 48 53 66 94 #SUP: 864
1 24 36 48 53 66 102 #SUP: 864
1 24 36 48 53 66 110 #SUP: 864
1 24 36 48 53 67 85 #SUP: 864
1 24 36 48 53 67 86 #SUP: 864
1 24 36 48 53 67 90 #SUP: 864
1 24 36 48 53 67 94 #SUP: 864
1 24 36 48 53 67 102 #SUP: 864
1 24 36 48 53 67 110 #SUP: 864
1 24 36 48 53 69 85 #SUP: 864
1 24 36 48 53 69 86 #SUP: 864
1 24 36 48 53 69 90 #SUP: 864
1 24 36 48 53 69 94 #SUP: 864
1 24 36 48 53 69 102 #SUP: 864
1 24 36 48 53 69 110 #SUP: 864
1 24 36 48 53 76 85 #SUP: 864
1 24 36 48 53 76 86 #SUP: 864
1 24 36 48 53 76 90 #SUP: 864
1 24 36 48 53 76 94 #SUP: 864
1 24 36 48 53 76 102 #SUP: 864
1 24 36 48 53 76 110 #SUP: 864
1 24 36 48 53 77 85 #SUP: 864
1 24 36 48 53 77 86 #SUP: 864
1 24 36 48 53 77 90 #SUP: 864
1 24 36 48 53 77 94 #SUP: 864
1 24 36 48 53 77 102 #SUP: 864
1 24 36 48 53 77 110 #SUP: 864
1 24 36 48 53 85 86 #SUP: 1728
1 24 36 48 53 85 90 #SUP: 1728
1 24 36 48 53 85 94 #SUP: 1728
1 24 36 48 53 85 102 #SUP: 1728
1 24 36 48 53 85 110 #SUP: 1728
1 24 36 48 53 86 90 #SUP: 1728
1 24 36 48 53 86 94 #SUP: 1728
1 24 36 48 53 86 102 #SUP: 1728
1 24 36 48 53 86 110 #SUP: 1728
1 24 36 48 53 90 94 #SUP: 1728
1 24 36 48 53 90 102 #SUP: 1728
1 24 36 48 53 90 110 #SUP: 1728
1 24 36 48 53 94 102 #SUP: 1728
1 24 36 48 53 94 110 #SUP: 1728
1 24 36 48 53 102 110 #SUP: 1728
1 24 36 48 58 59 85 #SUP: 864
1 24 36 48 58 59 86 #SUP: 864
1 24 36 48 58 59 90 #SUP: 864
1 24 36 48 58 59 94 #SUP: 864
1 24 36 48 58 59 102 #SUP: 864
1 24 36 48 58 59 110 #SUP: 864
1 24 36 48 58 61 85 #SUP: 864
1 24 36 48 58 61 86 #SUP: 864
1 24 36 48 58 61 90 #SUP: 864
1 24 36 48 58 61 94 #SUP: 864
1 24 36 48 58 61 102 #SUP: 864
1 24 36 48 58 61 110 #SUP: 864
1 24 36 48 58 63 85 #SUP: 864
1 24 36 48 58 63 86 #SUP: 864
1 24 36 48 58 63 90 #SUP: 864
1 24 36 48 58 63 94 #SUP: 864
1 24 36 48 58 63 102 #SUP: 864
1 24 36 48 58 63 110 #SUP: 864
1 24 36 48 58 66 85 #SUP: 864
1 24 36 48 58 66 86 #SUP: 864
1 24 36 48 58 66 90 #SUP: 864
1 24 36 48 58 66 94 #SUP: 864
1 24 36 48 58 66 102 #SUP: 864
1 24 36 48 58 66 110 #SUP: 864
1 24 36 48 58 67 85 #SUP: 864
1 24 36 48 58 67 86 #SUP: 864
1 24 36 48 58 67 90 #SUP: 864
1 24 36 48 58 67 94 #SUP: 864
1 24 36 48 58 67 102 #SUP: 864
1 24 36 48 58 67 110 #SUP: 864
1 24 36 48 58 69 85 #SUP: 864
1 24 36 48 58 69 86 #SUP: 864
1 24 36 48 58 69 90 #SUP: 864
1 24 36 48 58 69 94 #SUP: 864
1 24 36 48 58 69 102 #SUP: 864
1 24 36 48 58 69 110 #SUP: 864
1 24 36 48 58 76 85 #SUP: 864
1 24 36 48 58 76 86 #SUP: 864
1 24 36 48 58 76 90 #SUP: 864
1 24 36 48 58 76 94 #SUP: 864
1 24 36 48 58 76 102 #SUP: 864
1 24 36 48 58 76 110 #SUP: 864
1 24 36 48 58 77 85 #SUP: 864
1 24 36 48 58 77 86 #SUP: 864
1 24 36 48 58 77 90 #SUP: 864
1 24 36 48 58 77 94 #SUP: 864
1 24 36 48 58 77 102 #SUP: 864
1 24 36 48 58 77 110 #SUP: 864
1 24 36 48 58 85 86 #SUP: 1728
1 24 36 48 58 85 90 #SUP: 1728
1 24 36 48 58 85 94 #SUP: 1728
1 24 36 48 58 85 102 #SUP: 1728
1 24 36 48 58 85 110 #SUP: 1728
1 24 36 48 58 86 90 #SUP: 1728
1 24 36 48 58 86 94 #SUP: 1728
1 24 36 48 58 86 102 #SUP: 1728
1 24 36 48 58 86 110 #SUP: 1728
1 24 36 48 58 90 94 #SUP: 1728
1 24 36 48 58 90 102 #SUP: 1728
1 24 36 48 58 90 110 #SUP: 1728
1 24 36 48 58 94 102 #SUP: 1728
1 24 36 48 58 94 110 #SUP: 1728
1 24 36 48 58 102 110 #SUP: 1728
1 24 36 48 59 85 86 #SUP: 864
1 24 36 48 59 85 90 #SUP: 864
1 24 36 48 59 85 94 #SUP: 864
1 24 36 48 59 85 102 #SUP: 864
1 24 36 48 59 85 110 #SUP: 864
1 24 36 48 59 86 90 #SUP: 864
1 24 36 48 59 86 94 #SUP: 864
1 24 36 48 59 86 102 #SUP: 864
1 24 36 48 59 86 110 #SUP: 864
1 24 36 48 59 90 94 #SUP: 864
1 24 36 48 59 90 102 #SUP: 864
1 24 36 48 59 90 110 #SUP: 864
1 24 36 48 59 94 102 #SUP: 864
1 24 36 48 59 94 110 #SUP: 864
1 24 36 48 59 102 110 #SUP: 864
1 24 36 48 61 85 86 #SUP: 864
1 24 36 48 61 85 90 #SUP: 864
1 24 36 48 61 85 94 #SUP: 864
1 24 36 48 61 85 102 #SUP: 864
1 24 36 48 61 85 110 #SUP: 864
1 24 36 48 61 86 90 #SUP: 864
1 24 36 48 61 86 94 #SUP: 864
1 24 36 48 61 86 102 #SUP: 864
1 24 36 48 61 86 110 #SUP: 864
1 24 36 48 61 90 94 #SUP: 864
1 24 36 48 61 90 102 #SUP: 864
1 24 36 48 61 90 110 #SUP: 864
1 24 36 48 61 94 102 #SUP: 864
1 24 36 48 61 94 110 #SUP: 864
1 24 36 48 61 102 110 #SUP: 864
1 24 36 48 63 85 86 #SUP: 864
1 24 36 48 63 85 90 #SUP: 864
1 24 36 48 63 85 94 #SUP: 864
1 24 36 48 63 85 102 #SUP: 864
1 24 36 48 63 85 110 #SUP: 864
1 24 36 48 63 86 90 #SUP: 864
1 24 36 48 63 86 94 #SUP: 864
1 24 36 48 63 86 102 #SUP: 864
1 24 36 48 63 86 110 #SUP: 864
1 24 36 48 63 90 94 #SUP: 864
1 24 36 48 63 90 102 #SUP: 864
1 24 36 48 63 90 110 #SUP: 864
1 24 36 48 63 94 102 #SUP: 864
1 24 36 48 63 94 110 #SUP: 864
1 24 36 48 63 102 110 #SUP: 864
1 24 36 48 66 85 86 #SUP: 864
1 24 36 48 66 85 90 #SUP: 864
1 24 36 48 66 85 94 #SUP: 864
1 24 36 48 66 85 102 #SUP: 864
1 24 36 48 66 85 110 #SUP: 864
1 24 36 48 66 86 90 #SUP: 864
1 24 36 48 66 86 94 #SUP: 864
1 24 36 48 66 86 102 #SUP: 864
1 24 36 48 66 86 110 #SUP: 864
1 24 36 48 66 90 94 #SUP: 864
1 24 36 48 66 90 102 #SUP: 864
1 24 36 48 66 90 110 #SUP: 864
1 24 36 48 66 94 102 #SUP: 864
1 24 36 48 66 94 110 #SUP: 864
1 24 36 48 66 102 110 #SUP: 864
1 24 36 48 67 85 86 #SUP: 864
1 24 36 48 67 85 90 #SUP: 864
1 24 36 48 67 85 94 #SUP: 864
1 24 36 48 67 85 102 #SUP: 864
1 24 36 48 67 85 110 #SUP: 864
1 24 36 48 67 86 90 #SUP: 864
1 24 36 48 67 86 94 #SUP: 864
1 24 36 48 67 86 102 #SUP: 864
1 24 36 48 67 86 110 #SUP: 864
1 24 36 48 67 90 94 #SUP: 864
1 24 36 48 67 90 102 #SUP: 864
1 24 36 48 67 90 110 #SUP: 864
1 24 36 48 67 94 102 #SUP: 864
1 24 36 48 67 94 110 #SUP: 864
1 24 36 48 67 102 110 #SUP: 864
1 24 36 48 69 85 86 #SUP: 864
1 24 36 48 69 85 90 #SUP: 864
1 24 36 48 69 85 94 #SUP: 864
1 24 36 48 69 85 102 #SUP: 864
1 24 36 48 69 85 110 #SUP: 864
1 24 36 48 69 86 90 #SUP: 864
1 24 36 48 69 86 94 #SUP: 864
1 24 36 48 69 86 102 #SUP: 864
1 24 36 48 69 86 110 #SUP: 864
1 24 36 48 69 90 94 #SUP: 864
1 24 36 48 69 90 102 #SUP: 864
1 24 36 48 69 90 110 #SUP: 864
1 24 36 48 69 94 102 #SUP: 864
1 24 36 48 69 94 110 #SUP: 864
1 24 36 48 69 102 110 #SUP: 864
1 24 36 48 76 85 86 #SUP: 864
1 24 36 48 76 85 90 #SUP: 864
1 24 36 48 76 85 94 #SUP: 864
1 24 36 48 76 85 102 #SUP: 864
1 24 36 48 76 85 110 #SUP: 864
1 24 36 48 76 86 90 #SUP: 864
1 24 36 48 76 86 94 #SUP: 864
1 24 36 48 76 86 102 #SUP: 864
1 24 36 48 76 86 110 #SUP: 864
1 24 36 48 76 90 94 #SUP: 864
1 24 36 48 76 90 102 #SUP: 864
1 24 36 48 76 90 110 #SUP: 864
1 24 36 48 76 94 102 #SUP: 864
1 24 36 48 76 94 110 #SUP: 864
1 24 36 48 76 102 110 #SUP: 864
1 24 36 48 77 85 86 #SUP: 864
1 24 36 48 77 85 90 #SUP: 864
1 24 36 48 77 85 94 #SUP: 864
1 24 36 48 77 85 102 #SUP: 864
1 24 36 48 77 85 110 #SUP: 864
1 24 36 48 77 86 90 #SUP: 864
1 24 36 48 77 86 94 #SUP: 864
1 24 36 48 77 86 102 #SUP: 864
1 24 36 48 77 86 110 #SUP: 864
1 24 36 48 77 90 94 #SUP: 864
1 24 36 48 77 90 102 #SUP: 864
1 24 36 48 77 90 110 #SUP: 864
1 24 36 48 77 94 102 #SUP: 864
1 24 36 48 77 94 110 #SUP: 864
1 24 36 48 77 102 110 #SUP: 864
1 24 36 48 85 86 90 #SUP: 1728
1 24 36 48 85 86 94 #SUP: 1728
1 24 36 48 85 86 102 #SUP: 1728
1 24 36 48 85 86 110 #SUP: 1728
1 24 36 48 85 90 94 #SUP: 1728
1 24 36 48 85 90 102 #SUP: 1728
1 24 36 48 85 90 110 #SUP: 1728
1 24 36 48 85 94 102 #SUP: 1728
1 24 36 48 85 94 110 #SUP: 1728
1 24 36 48 85 102 110 #SUP: 1728
1 24 36 48 86 90 94 #SUP: 1728
1 24 36 48 86 90 102 #SUP: 1728
1 24 36 48 86 90 110 #SUP: 1728
1 24 36 48 86 94 102 #SUP: 1728
1 24 36 48 86 94 110 #SUP: 1728
1 24 36 48 86 102 110 #SUP: 1728
1 24 36 48 90 94 102 #SUP: 1728
1 24 36 48 90 94 110 #SUP: 1728
1 24 36 48 90 102 110 #SUP: 1728
1 24 36 48 94 102 110 #SUP: 1728
1 24 36 52 56 61 66 #SUP: 1296
1 24 36 52 56 61 85 #SUP: 1296
1 24 36 52 56 61 86 #SUP: 1296
1 24 36 52 56 61 90 #SUP: 1296
1 24 36 52 56 61 95 #SUP: 1296
1 24 36 52 56 61 101 #SUP: 1296
1 24 36 52 56 66 85 #SUP: 1296
1 24 36 52 56 66 86 #SUP: 1296
1 24 36 52 56 66 90 #SUP: 1296
1 24 36 52 56 66 95 #SUP: 1296
1 24 36 52 56 66 101 #SUP: 1296
1 24 36 52 56 85 86 #SUP: 1392
1 24 36 52 56 85 90 #SUP: 1392
1 24 36 52 56 85 95 #SUP: 1296
1 24 36 52 56 85 101 #SUP: 1296
1 24 36 52 56 86 90 #SUP: 1392
1 24 36 52 56 86 95 #SUP: 1296
1 24 36 52 56 86 101 #SUP: 1296
1 24 36 52 56 90 95 #SUP: 1296
1 24 36 52 56 90 101 #SUP: 1296
1 24 36 52 56 95 101 #SUP: 1296
1 24 36 52 61 66 85 #SUP: 1296
1 24 36 52 61 66 86 #SUP: 1296
1 24 36 52 61 66 90 #SUP: 1296
1 24 36 52 61 66 95 #SUP: 1296
1 24 36 52 61 66 101 #SUP: 1296
1 24 36 52 61 85 86 #SUP: 1364
1 24 36 52 61 85 90 #SUP: 1328
1 24 36 52 61 85 95 #SUP: 1296
1 24 36 52 61 85 101 #SUP: 1296
1 24 36 52 61 86 90 #SUP: 1328
1 24 36 52 61 86 95 #SUP: 1296
1 24 36 52 61 86 101 #SUP: 1296
1 24 36 52 61 90 95 #SUP: 1296
1 24 36 52 61 90 101 #SUP: 1296
1 24 36 52 61 95 101 #SUP: 1296
1 24 36 52 66 85 86 #SUP: 1296
1 24 36 52 66 85 90 #SUP: 1296
1 24 36 52 66 85 95 #SUP: 1296
1 24 36 52 66 85 101 #SUP: 1296
1 24 36 52 66 86 90 #SUP: 1296
1 24 36 52 66 86 95 #SUP: 1296
1 24 36 52 66 86 101 #SUP: 1296
1 24 36 52 66 90 95 #SUP: 1296
1 24 36 52 66 90 101 #SUP: 1296
1 24 36 52 66 95 101 #SUP: 1296
1 24 36 52 85 86 90 #SUP: 1424
1 24 36 52 85 86 95 #SUP: 1296
1 24 36 52 85 86 101 #SUP: 1296
1 24 36 52 85 90 95 #SUP: 1296
1 24 36 52 85 90 101 #SUP: 1296
1 24 36 52 85 95 101 #SUP: 1296
1 24 36 52 86 90 95 #SUP: 1296
1 24 36 52 86 90 101 #SUP: 1296
1 24 36 52 86 95 101 #SUP: 1296
1 24 36 52 90 95 101 #SUP: 1296
1 24 36 53 58 59 85 #SUP: 864
1 24 36 53 58 59 86 #SUP: 864
1 24 36 53 58 59 90 #SUP: 864
1 24 36 53 58 59 94 #SUP: 864
1 24 36 53 58 59 102 #SUP: 864
1 24 36 53 58 59 110 #SUP: 864
1 24 36 53 58 61 85 #SUP: 864
1 24 36 53 58 61 86 #SUP: 864
1 24 36 53 58 61 90 #SUP: 864
1 24 36 53 58 61 94 #SUP: 864
1 24 36 53 58 61 102 #SUP: 864
1 24 36 53 58 61 110 #SUP: 864
1 24 36 53 58 63 85 #SUP: 864
1 24 36 53 58 63 86 #SUP: 864
1 24 36 53 58 63 90 #SUP: 864
1 24 36 53 58 63 94 #SUP: 864
1 24 36 53 58 63 102 #SUP: 864
1 24 36 53 58 63 110 #SUP: 864
1 24 36 53 58 66 85 #SUP: 864
1 24 36 53 58 66 86 #SUP: 864
1 24 36 53 58 66 90 #SUP: 864
1 24 36 53 58 66 94 #SUP: 864
1 24 36 53 58 66 102 #SUP: 864
1 24 36 53 58 66 110 #SUP: 864
1 24 36 53 58 67 85 #SUP: 864
1 24 36 53 58 67 86 #SUP: 864
1 24 36 53 58 67 90 #SUP: 864
1 24 36 53 58 67 94 #SUP: 864
1 24 36 53 58 67 102 #SUP: 864
1 24 36 53 58 67 110 #SUP: 864
1 24 36 53 58 69 85 #SUP: 864
1 24 36 53 58 69 86 #SUP: 864
1 24 36 53 58 69 90 #SUP: 864
1 24 36 53 58 69 94 #SUP: 864
1 24 36 53 58 69 102 #SUP: 864
1 24 36 53 58 69 110 #SUP: 864
1 24 36 53 58 76 85 #SUP: 864
1 24 36 53 58 76 86 #SUP: 864
1 24 36 53 58 76 90 #SUP: 864
1 24 36 53 58 76 94 #SUP: 864
1 24 36 53 58 76 102 #SUP: 864
1 24 36 53 58 76 110 #SUP: 864
1 24 36 53 58 77 85 #SUP: 864
1 24 36 53 58 77 86 #SUP: 864
1 24 36 53 58 77 90 #SUP: 864
1 24 36 53 58 77 94 #SUP: 864
1 24 36 53 58 77 102 #SUP: 864
1 24 36 53 58 77 110 #SUP: 864
1 24 36 53 58 85 86 #SUP: 1728
1 24 36 53 58 85 90 #SUP: 1728
1 24 36 53 58 85 94 #SUP: 1728
1 24 36 53 58 85 102 #SUP: 1728
1 24 36 53 58 85 110 #SUP: 1728
1 24 36 53 58 86 90 #SUP: 1728
1 24 36 53 58 86 94 #SUP: 1728
1 24 36 53 58 86 102 #SUP: 1728
1 24 36 53 58 86 110 #SUP: 1728
1 24 36 53 58 90 94 #SUP: 1728
1 24 36 53 58 90 102 #SUP: 1728
1 24 36 53 58 90 110 #SUP: 1728
1 24 36 53 58 94 102 #SUP: 1728
1 24 36 53 58 94 110 #SUP: 1728
1 24 36 53 58 102 110 #SUP: 1728
1 24 36 53 59 85 86 #SUP: 864
1 24 36 53 59 85 90 #SUP: 864
1 24 36 53 59 85 94 #SUP: 864
1 24 36 53 59 85 102 #SUP: 864
1 24 36 53 59 85 110 #SUP: 864
1 24 36 53 59 86 90 #SUP: 864
1 24 36 53 59 86 94 #SUP: 864
1 24 36 53 59 86 102 #SUP: 864
1 24 36 53 59 86 110 #SUP: 864
1 24 36 53 59 90 94 #SUP: 864
1 24 36 53 59 90 102 #SUP: 864
1 24 36 53 59 90 110 #SUP: 864
1 24 36 53 59 94 102 #SUP: 864
1 24 36 53 59 94 110 #SUP: 864
1 24 36 53 59 102 110 #SUP: 864
1 24 36 53 61 85 86 #SUP: 864
1 24 36 53 61 85 90 #SUP: 864
1 24 36 53 61 85 94 #SUP: 864
1 24 36 53 61 85 102 #SUP: 864
1 24 36 53 61 85 110 #SUP: 864
1 24 36 53 61 86 90 #SUP: 864
1 24 36 53 61 86 94 #SUP: 864
1 24 36 53 61 86 102 #SUP: 864
1 24 36 53 61 86 110 #SUP: 864
1 24 36 53 61 90 94 #SUP: 864
1 24 36 53 61 90 102 #SUP: 864
1 24 36 53 61 90 110 #SUP: 864
1 24 36 53 61 94 102 #SUP: 864
1 24 36 53 61 94 110 #SUP: 864
1 24 36 53 61 102 110 #SUP: 864
1 24 36 53 63 85 86 #SUP: 864
1 24 36 53 63 85 90 #SUP: 864
1 24 36 53 63 85 94 #SUP: 864
1 24 36 53 63 85 102 #SUP: 864
1 24 36 53 63 85 110 #SUP: 864
1 24 36 53 63 86 90 #SUP: 864
1 24 36 53 63 86 94 #SUP: 864
1 24 36 53 63 86 102 #SUP: 864
1 24 36 53 63 86 110 #SUP: 864
1 24 36 53 63 90 94 #SUP: 864
1 24 36 53 63 90 102 #SUP: 864
1 24 36 53 63 90 110 #SUP: 864
1 24 36 53 63 94 102 #SUP: 864
1 24 36 53 63 94 110 #SUP: 864
1 24 36 53 63 102 110 #SUP: 864
1 24 36 53 66 85 86 #SUP: 864
1 24 36 53 66 85 90 #SUP: 864
1 24 36 53 66 85 94 #SUP: 864
1 24 36 53 66 85 102 #SUP: 864
1 24 36 53 66 85 110 #SUP: 864
1 24 36 53 66 86 90 #SUP: 864
1 24 36 53 66 86 94 #SUP: 864
1 24 36 53 66 86 102 #SUP: 864
1 24 36 53 66 86 110 #SUP: 864
1 24 36 53 66 90 94 #SUP: 864
1 24 36 53 66 90 102 #SUP: 864
1 24 36 53 66 90 110 #SUP: 864
1 24 36 53 66 94 102 #SUP: 864
1 24 36 53 66 94 110 #SUP: 864
1 24 36 53 66 102 110 #SUP: 864
1 24 36 53 67 85 86 #SUP: 864
1 24 36 53 67 85 90 #SUP: 864
1 24 36 53 67 85 94 #SUP: 864
1 24 36 53 67 85 102 #SUP: 864
1 24 36 53 67 85 110 #SUP: 864
1 24 36 53 67 86 90 #SUP: 864
1 24 36 53 67 86 94 #SUP: 864
1 24 36 53 67 86 102 #SUP: 864
1 24 36 53 67 86 110 #SUP: 864
1 24 36 53 67 90 94 #SUP: 864
1 24 36 53 67 90 102 #SUP: 864
1 24 36 53 67 90 110 #SUP: 864
1 24 36 53 67 94 102 #SUP: 864
1 24 36 53 67 94 110 #SUP: 864
1 24 36 53 67 102 110 #SUP: 864
1 24 36 53 69 85 86 #SUP: 864
1 24 36 53 69 85 90 #SUP: 864
1 24 36 53 69 85 94 #SUP: 864
1 24 36 53 69 85 102 #SUP: 864
1 24 36 53 69 85 110 #SUP: 864
1 24 36 53 69 86 90 #SUP: 864
1 24 36 53 69 86 94 #SUP: 864
1 24 36 53 69 86 102 #SUP: 864
1 24 36 53 69 86 110 #SUP: 864
1 24 36 53 69 90 94 #SUP: 864
1 24 36 53 69 90 102 #SUP: 864
1 24 36 53 69 90 110 #SUP: 864
1 24 36 53 69 94 102 #SUP: 864
1 24 36 53 69 94 110 #SUP: 864
1 24 36 53 69 102 110 #SUP: 864
1 24 36 53 76 85 86 #SUP: 864
1 24 36 53 76 85 90 #SUP: 864
1 24 36 53 76 85 94 #SUP: 864
1 24 36 53 76 85 102 #SUP: 864
1 24 36 53 76 85 110 #SUP: 864
1 24 36 53 76 86 90 #SUP: 864
1 24 36 53 76 86 94 #SUP: 864
1 24 36 53 76 86 102 #SUP: 864
1 24 36 53 76 86 110 #SUP: 864
1 24 36 53 76 90 94 #SUP: 864
1 24 36 53 76 90 102 #SUP: 864
1 24 36 53 76 90 110 #SUP: 864
1 24 36 53 76 94 102 #SUP: 864
1 24 36 53 76 94 110 #SUP: 864
1 24 36 53 76 102 110 #SUP: 864
1 24 36 53 77 85 86 #SUP: 864
1 24 36 53 77 85 90 #SUP: 864
1 24 36 53 77 85 94 #SUP: 864
1 24 36 53 77 85 102 #SUP: 864
1 24 36 53 77 85 110 #SUP: 864
1 24 36 53 77 86 90 #SUP: 864
1 24 36 53 77 86 94 #SUP: 864
1 24 36 53 77 86 102 #SUP: 864
1 24 36 53 77 86 110 #SUP: 864
1 24 36 53 77 90 94 #SUP: 864
1 24 36 53 77 90 102 #SUP: 864
1 24 36 53 77 90 110 #SUP: 864
1 24 36 53 77 94 102 #SUP: 864
1 24 36 53 77 94 110 #SUP: 864
1 24 36 53 77 102 110 #SUP: 864
1 24 36 53 85 86 90 #SUP: 1728
1 24 36 53 85 86 94 #SUP: 1728
1 24 36 53 85 86 102 #SUP: 1728
1 24 36 53 85 86 110 #SUP: 1728
1 24 36 53 85 90 94 #SUP: 1728
1 24 36 53 85 90 102 #SUP: 1728
1 24 36 53 85 90 110 #SUP: 1728
1 24 36 53 85 94 102 #SUP: 1728
1 24 36 53 85 94 110 #SUP: 1728
1 24 36 53 85 102 110 #SUP: 1728
1 24 36 53 86 90 94 #SUP: 1728
1 24 36 53 86 90 102 #SUP: 1728
1 24 36 53 86 90 110 #SUP: 1728
